chromosome,name,middle,start,end
1,S1_40042612,55.63606636,5552609,5563609
1,S1_40058666,55.63610985,5563609,5585866
1,S1_40093357,56.08121931,5585866,5608124
1,S1_40727535,56.08126279,5608124,5619078
1,S1_41852711,56.30029468,5619078,5640979
1,S1_42011709,56.51928309,5640979,5651930
1,S1_42012967,56.51932658,5651930,5655571
1,S1_42013072,56.59208777,5655571,5662863
1,S1_42018489,56.66516361,5662863,5670187
1,S1_42018561,56.73857464,5670187,5673860
1,S1_42750333,56.73861813,5673860,5684960
1,S1_42807943,56.96057676,5684960,5707082
1,S1_43691443,57.18106175,5707082,5728961
1,S1_43756650,57.39815437,5728961,5743399
1,S1_43762278,57.46982062,5743399,5754135
1,S1_43768087,57.61287169,5754135,5761292
1,S1_43770110,57.61295866,5761292,5761298
1,S1_43771505,57.61300214,5761298,5797509
1,S1_44162324,58.33718491,5797509,5851679
1,S1_45118250,58.69640204,5851679,5890980
1,S1_45403245,59.12319615,5890980,5917693
1,S1_45508135,59.23066874,5917693,5951058
1,S1_48547857,59.79050119,5951058,5979052
1,S1_48549016,59.79054468,5979052,5979057
1,S1_48556782,59.79058816,5979057,6025002
1,S1_48651737,60.70945653,6025002,6070948
1,S1_48653087,60.70950001,6070948,6070952
1,S1_48658141,60.70954349,6070952,6070957
1,S1_48659832,60.70958698,6070957,6082491
1,S1_48660689,60.94023644,6082491,6094026
1,S1_48660880,60.94027992,6094026,6105351
1,S1_48681400,61.16673617,6105351,6116676
1,S1_48763952,61.16677965,6116676,6122272
1,S1_48764531,61.27866282,6122272,6133446
1,S1_48880051,61.39026455,6133446,6139029
1,S1_50864300,61.39030803,6139029,6150104
1,S1_50951691,61.6117678,6150104,6172174
1,S1_50952302,61.83172072,6172174,6183174
1,S1_50955807,61.8317642,6183174,6194174
1,S1_50957434,62.05171712,6194174,6216244
1,S1_51008084,62.27316662,6216244,6227319
1,S1_51325112,62.2732101,6227319,6260497
1,S1_51458926,62.93672064,6260497,6359300
1,S1_52345282,64.24927986,6359300,6424935
1,S1_52393720,64.24942058,6424935,6428529
1,S1_52539118,64.32116363,6428529,6435711
1,S1_52564620,64.39304731,6435711,6442904
1,S1_52566719,64.46503848,6442904,6457267
1,S1_52606988,64.68029931,6457267,6473475
1,S1_52609194,64.78919177,6473475,6484407
1,S1_52626274,64.89895149,6484407,6489904
1,S1_52807638,64.89912542,6489904,6489917
1,S1_52807905,64.89922266,6489917,6534126
1,S1_53154213,65.78330602,6534126,6578335
1,S1_53154927,65.78339299,6578335,6583775
1,S1_53162324,65.89210125,6583775,6594657
1,S1_53164066,66.00103719,6594657,6621981
1,S1_53413566,66.43858158,6621981,6649319
1,S1_53467683,66.54779896,6649319,6660252
1,S1_53468272,66.65724402,6660252,6671208
1,S1_53631039,66.7669065,6671208,6682186
1,S1_53634263,66.87680694,6682186,6703000
1,S1_53683304,67.18319729,6703000,6729712
1,S1_54189169,67.41103916,6729712,6744813
1,S1_54189966,67.48522021,6744813,6752208
1,S1_54277268,67.5589459,6752208,6766661
1,S1_55503835,67.77428344,6766661,6788143
1,S1_55505430,67.98856951,6788143,6798859
1,S1_56216078,67.98861299,6798859,6809622
1,S1_56220679,68.20383035,6809622,6820385
1,S1_56576506,68.20387383,6820385,6825830
1,S1_56576682,68.3127228,6825830,6836669
1,S1_56675342,68.42065077,6836669,6856427
1,S1_56675782,68.70789192,6856427,6877914
1,S1_57561816,68.85039068,6877914,6895531
1,S1_58459448,69.06023289,6895531,6911276
1,S1_58474505,69.16527765,6911276,6921791
1,S1_58708762,69.27055009,6921791,6927057
1,S1_59960395,69.27059357,6927057,6937549
1,S1_60088096,69.48039231,6937549,6948041
1,S1_60866398,69.48043579,6948041,6953348
1,S1_60869151,69.58653201,6953348,6963999
1,S1_60869217,69.69345199,6963999,6985091
1,S1_62242735,70.00836193,6985091,7006008
1,S1_62438566,70.11179236,7006008,7011181
1,S1_62500889,70.11183584,7011181,7014624
1,S1_62532441,70.18065211,7014624,7021510
1,S1_62559982,70.24955534,7021510,7028405
1,S1_62676104,70.31854555,7028405,7031857
1,S1_62701189,70.31858903,7031857,7042156
1,S1_62712197,70.52452975,7042156,7052455
1,S1_63204027,70.52457323,7052455,7062757
1,S1_63538988,70.73055743,7062757,7083525
1,S1_63608874,70.939934,7083525,7093996
1,S1_64150037,70.93997749,7093996,7104467
1,S1_64238486,71.14935406,7104467,7114938
1,S1_122163255,71.14939755,7114938,7125299
1,S1_122416646,71.35658421,7125299,7135661
1,S1_124679974,71.35662769,7135661,7146022
1,S1_125395678,71.56381435,7146022,7156384
1,S1_139282315,71.56385783,7156384,7161668
1,S1_139497023,71.66949868,7161668,7172273
1,S1_139690987,71.77596329,7172273,7177599
1,S1_143699054,71.77600678,7177599,7181170
1,S1_144236279,71.84740186,7181170,7188292
1,S1_144547228,71.91842854,7188292,7195373
1,S1_144691305,71.98903307,7195373,7198905
1,S1_149553266,71.98907655,7198905,7204136
1,S1_149919590,72.09364541,7204136,7214563
1,S1_150105205,72.19761817,7214563,7219764
1,S1_150187041,72.19766165,7219764,7224885
1,S1_150328110,72.30004062,7224885,7235134
1,S1_150478937,72.40264727,7235134,7240267
1,S1_154107241,72.40269076,7240267,7245527
1,S1_154318321,72.5078557,7245527,7256088
1,S1_154510694,72.61389816,7256088,7261392
1,S1_154957398,72.61394165,7261392,7282663
1,S1_155187503,73.03932357,7282663,7303935
1,S1_157251218,73.03936706,7303935,7314676
1,S1_157528692,73.25416225,7314676,7325418
1,S1_160123140,73.25420574,7325418,7336351
1,S1_160858354,73.47281547,7336351,7352843
1,S1_160858815,73.5840488,7352843,7363923
1,S1_161534066,73.69441487,7363923,7391032
1,S1_161614964,74.12623403,7391032,7428755
1,S1_162166304,74.44885996,7428755,7450235
1,S1_162351528,74.5558337,7450235,7455586
1,S1_162408220,74.55587718,7455586,7466374
1,S1_162427592,74.77160367,7466374,7477163
1,S1_162428190,74.77164715,7477163,7488019
1,S1_162463074,74.98873977,7488019,7509687
1,S1_163131922,75.20500859,7509687,7531195
1,S1_163271696,75.41889304,7531195,7541891
1,S1_164957005,75.41893652,7541891,7545499
1,S1_165071048,75.49104788,7545499,7552731
1,S1_165083633,75.56358138,7552731,7560008
1,S1_165083869,75.63657026,7560008,7563659
1,S1_166378384,75.63661375,7563659,7563664
1,S1_166378598,75.63665723,7563664,7563668
1,S1_166379806,75.63670071,7563668,7574469
1,S1_166383473,75.8526881,7574469,7596061
1,S1_166711740,76.06853478,7596061,7629190
1,S1_170960376,76.51525694,7629190,7651528
1,S1_172879802,76.51530042,7651528,7657140
1,S1_172880416,76.62749824,7657140,7668316
1,S1_175566247,76.73882881,7668316,7729224
1,S1_177766458,77.84564222,7729224,7795515
1,S1_178285700,78.06466385,7795515,7817590
1,S1_178674121,78.28713161,7817590,7828715
1,S1_179370076,78.28717509,7828715,7836513
1,S1_179571715,78.44307956,7836513,7852112
1,S1_179571908,78.59916823,7852112,7867728
1,S1_179592266,78.75538735,7867728,7881201
1,S1_179594930,78.86863663,7881201,7892476
1,S1_179596479,78.9808882,7892476,7898091
1,S1_179646485,78.98093169,7898091,7903588
1,S1_179646671,79.09083212,7903588,7914569
1,S1_179869003,79.20054835,7914569,7936726
1,S1_179886170,79.5339713,7936726,7970013
1,S1_179925376,79.86628899,7970013,7986631
1,S1_180012645,79.86633248,7986631,7992169
1,S1_180012776,79.97705669,7992169,8003196
1,S1_180306997,80.08687015,8003196,8008689
1,S1_180342376,80.08691364,8008689,8019571
1,S1_180399737,80.30451538,8019571,8041478
1,S1_180512842,80.52505305,8041478,8052507
1,S1_180523085,80.52509654,8052507,8068499
1,S1_180609399,80.84488273,8068499,8089795
1,S1_180612064,80.95101216,8089795,8095103
1,S1_181623781,80.95105565,8095103,8100433
1,S1_181871193,81.05760723,8100433,8111123
1,S1_182543904,81.16485214,8111123,8121928
1,S1_182544250,81.27370111,8121928,8132767
1,S1_183796880,81.38162908,8132767,8159213
1,S1_186238573,81.80263522,8159213,8190753
1,S1_186683605,82.01243395,8190753,8201246
1,S1_187843879,82.01247744,8201246,8211873
1,S1_187884011,82.22497522,8211873,8227848
1,S1_187977338,82.33199244,8227848,8238586
1,S1_188032196,82.43972594,8238586,8249435
1,S1_188032641,82.54897653,8249435,8260317
1,S1_188052918,82.65737013,8260317,8265739
1,S1_189150158,82.65741362,8265739,8269364
1,S1_189190124,82.72986016,8269364,8276628
1,S1_189190704,82.80270832,8276628,8283934
1,S1_189400954,82.87597863,8283934,8287600
1,S1_189796908,82.87602211,8287600,8298409
1,S1_189837524,83.09215022,8298409,8319907
1,S1_190189944,83.30598092,8319907,8330600
1,S1_190190083,83.3060244,8330600,8341542
1,S1_190548384,83.52481834,8341542,8363422
1,S1_190550820,83.74361228,8363422,8374363
1,S1_191094208,83.74365576,8374363,8379712
1,S1_191098645,83.85057575,8379712,8390362
1,S1_191199522,83.95667197,8390362,8395669
1,S1_191370195,83.95671545,8395669,8400887
1,S1_191442341,84.0610234,8400887,8411352
1,S1_191513404,84.1660144,8411352,8416604
1,S1_191529398,84.16605789,8416604,8421977
1,S1_191579385,84.273487,8421977,8432768
1,S1_191619355,84.38187034,8432768,8449021
1,S1_193873073,84.59855106,8449021,8463477
1,S1_193874474,84.6709976,8463477,8470705
1,S1_194455098,84.74310895,8470705,8477903
1,S1_194455568,84.81495941,8477903,8481498
1,S1_194763024,84.81500289,8481498,8486896
1,S1_194763105,84.92292059,8486896,8497723
1,S1_194942898,85.03154188,8497723,8503156
1,S1_194945078,85.03158536,8503156,8514101
1,S1_194993905,85.25043305,8514101,8535976
1,S1_194994383,85.46908627,8535976,8546911
1,S1_194994661,85.46912975,8546911,8546915
1,S1_195151051,85.46917324,8546915,8568740
1,S1_195180986,85.90562072,8568740,8590564
1,S1_195293590,85.9056642,8590564,8601423
1,S1_195333224,86.1228003,8601423,8617844
1,S1_195337320,86.23408738,8617844,8629021
1,S1_196127682,86.34632869,8629021,8645655
1,S1_196200749,86.5667702,8645655,8656679
1,S1_197389804,86.56681368,8656679,8667703
1,S1_197544823,86.7872552,8667703,8689874
1,S1_198306852,87.01022182,8689874,8708459
1,S1_198393400,87.15895232,8708459,8719623
1,S1_198393489,87.23350178,8719623,8723352
1,S1_198415937,87.23354526,8723352,8734476
1,S1_198469111,87.45596954,8734476,8745599
1,S1_199108681,87.45601302,8745599,8756594
1,S1_199112454,87.67585844,8756594,8789502
1,S1_199273526,88.11419155,8789502,8811421
1,S1_199296584,88.11423503,8811421,8811424
1,S1_199486279,88.11423513,8811424,8822186
1,S1_199491358,88.32948571,8822186,8836596
1,S1_199726929,88.4024311,8836596,8843900
1,S1_199727283,88.4755607,8843900,8851228
1,S1_199727382,88.54900495,8851228,8887513
1,S1_200409004,89.20125454,8887513,8920128
1,S1_200409145,89.20129803,8920128,8923818
1,S1_200635690,89.27506719,8923818,8931216
1,S1_200721620,89.34924825,8931216,8938655
1,S1_200724141,89.42385145,8938655,8953313
1,S1_200910255,89.64240743,8953313,8974983
1,S1_201638466,89.85725638,8974983,8996394
1,S1_201641758,90.07063169,8996394,9007065
1,S1_202154826,90.07067518,9007065,9017736
1,S1_202159617,90.28405049,9017736,9033827
1,S1_202580246,90.39248758,9033827,9044711
1,S1_202603319,90.50173817,9044711,9050176
1,S1_204069064,90.50178166,9050176,9053842
1,S1_204258132,90.57505197,9053842,9061148
1,S1_204258400,90.64790013,9061148,9068415
1,S1_205259583,90.72039015,9068415,9093170
1,S1_205412103,91.14301914,9093170,9119478
1,S1_206117504,91.24654679,9119478,9129821
1,S1_206124282,91.34987999,9129821,9145416
1,S1_206460018,91.55844304,9145416,9161195
1,S1_206554262,91.66545,9161195,9171937
1,S1_206557701,91.77328073,9171937,9177330
1,S1_207726167,91.77332421,9177330,9182775
1,S1_207904969,91.88217319,9182775,9193705
1,S1_207905230,91.9919329,9193705,9202897
1,S1_208529727,92.06601672,9202897,9210327
1,S1_208597041,92.14053296,9210327,9217799
1,S1_208733296,92.21545082,9217799,9221547
1,S1_208964431,92.2154943,9221547,9225295
1,S1_208964723,92.29041216,9225295,9247376
1,S1_209820951,92.65711282,9247376,9269347
1,S1_209827795,92.72982026,9269347,9276623
1,S1_210403785,92.8026352,9276623,9283911
1,S1_210903747,92.8755806,9283911,9298633
1,S1_211531610,93.09708385,9298633,9332016
1,S1_214846503,93.54324349,9332016,9365422
1,S1_215908691,93.76520212,9365422,9376522
1,S1_215908760,93.7652456,9376522,9399514
1,S1_216159617,94.22504009,9399514,9422506
1,S1_217280429,94.22508358,9422506,9426204
1,S1_217289560,94.29900372,9426204,9437273
1,S1_217935754,94.44646535,9437273,9455818
1,S1_218197909,94.66988736,9455818,9466991
1,S1_219064706,94.66993084,9466991,9478341
1,S1_219231674,94.89689621,9478341,9489692
1,S1_220075491,94.8969397,9489692,9493481
1,S1_220095491,94.97268132,9493481,9501037
1,S1_220096344,95.04805455,9501037,9508556
1,S1_220096447,95.12305938,9508556,9512308
1,S1_220713590,95.12310286,9512308,9523686
1,S1_220785207,95.35061058,9523686,9535063
1,S1_220941505,95.35065406,9535063,9540809
1,S1_221369814,95.46551768,9540809,9552336
1,S1_221369895,95.58120507,9552336,9558123
1,S1_222300924,95.58124855,9558123,9569792
1,S1_222304755,95.81459707,9569792,9581462
1,S1_222981393,95.81464055,9581462,9604638
1,S1_223216143,96.2781294,9604638,9639680
1,S1_223539561,96.51547534,9639680,9651550
1,S1_225614310,96.51551882,9651550,9657570
1,S1_225622808,96.63588796,9657570,9669666
1,S1_226258243,96.75743901,9669666,9700024
1,S1_226924048,97.24303582,9700024,9724306
1,S1_227783265,97.2430793,9724306,9728350
1,S1_227783574,97.32392481,9728350,9736419
1,S1_227932435,97.40445567,9736419,9744451
1,S1_228002273,97.48456438,9744451,9748459
1,S1_228255152,97.48460787,9748459,9754536
1,S1_228316768,97.60611543,9754536,9766632
1,S1_228416636,97.72652805,9766632,9784488
1,S1_228555352,97.96322548,9784488,9796325
1,S1_228756221,97.96326896,9796325,9808304
1,S1_229031669,98.20280616,9808304,9826448
1,S1_229031963,98.32615575,9826448,9838843
1,S1_229094060,98.45069751,9838843,9845072
1,S1_229347523,98.45074099,9845072,9849281
1,S1_229475744,98.5348816,9849281,9857723
1,S1_229518998,98.61958507,9857723,9866223
1,S1_229572345,98.70488464,9866223,9870491
1,S1_230200823,98.70492812,9870491,9899524
1,S1_230373654,99.28554747,9899524,9932725
1,S1_230470325,99.36895127,9932725,9941096
1,S1_230537605,99.45297169,9941096,9951499
1,S1_230834447,99.5770146,9951499,9963947
1,S1_230877396,99.70192476,9963947,9989405
1,S1_231090738,100.0861765,9989405,10028202
1,S1_231157551,100.4778734,10028202,10047790
1,S1_231185628,100.4779168,10047790,10047794
1,S1_231186162,100.4779603,10047794,10047798
1,S1_235490150,100.4780038,10047798,10060641
1,S1_235704761,100.7348235,10060641,10079774
1,S1_235814963,100.860665,10079774,10092296
1,S1_237092092,100.9852502,10092296,10110619
1,S1_237178585,101.2271386,10110619,10122716
1,S1_237607493,101.2271821,10122716,10126802
1,S1_237742882,101.3088514,10126802,10139134
1,S1_237958155,101.4738375,10139134,10147386
1,S1_238607332,101.473881,10147386,10147390
1,S1_238622509,101.4739244,10147390,10171666
1,S1_238818026,101.9594037,10171666,10195943
1,S1_239534440,101.9594472,10195943,10207980
1,S1_239612471,102.2001434,10207980,10220017
1,S1_239998391,102.2001869,10220017,10244715
1,S1_240039488,102.6941196,10244715,10281775
1,S1_240358261,102.9413832,10281775,10306442
1,S1_240467718,103.1874545,10306442,10343440
1,S1_240493478,103.6813438,10343440,10368137
1,S1_240669079,103.6813873,10368137,10380382
1,S1_240926775,103.9262459,10380382,10404926
1,S1_240964647,104.1722738,10404926,10429686
1,S1_242709503,104.4214546,10429686,10442148
1,S1_242710170,104.421498,10442148,10442152
1,S1_242710280,104.4215415,10442152,10466194
1,S1_242802173,104.9023386,10466194,10502098
1,S1_243219401,105.1396219,10502098,10525909
1,S1_243462783,105.378563,10525909,10537858
1,S1_243533304,105.3786065,10537858,10549666
1,S1_243699570,105.6147078,10549666,10561473
1,S1_245484536,105.6147513,10561473,10619998
1,S1_245872921,106.7852173,10619998,10701458
1,S1_246212500,107.2439501,10701458,10724397
1,S1_246547711,107.2439936,10724397,10747652
1,S1_246684405,107.7090428,10747652,10782605
1,S1_248595412,107.9430499,10782605,10794307
1,S1_249091226,107.9430934,10794307,10800105
1,S1_249176510,108.0590085,10800105,10823419
1,S1_249454404,108.409367,10823419,10846776
1,S1_249454618,108.5261596,10846776,10858412
1,S1_249496919,108.6420747,10858412,10864210
1,S1_251143981,108.6421182,10864210,10881627
1,S1_251169808,108.990416,10881627,10904972
1,S1_251286107,109.1090301,10904972,10910905
1,S1_251440540,109.1090736,10910905,10928751
1,S1_251621674,109.4659457,10928751,10952590
1,S1_251693143,109.5858594,10952590,10983039
1,S1_251735733,110.0749258,10983039,11013688
1,S1_251818008,110.1988383,11013688,11026024
1,S1_252374753,110.3216353,11026024,11044169
1,S1_252375823,110.5617353,11044169,11068068
1,S1_253135163,110.799625,11068068,11150135
1,S1_253391071,112.2030708,11150135,11220309
1,S1_253393521,112.2031142,11220309,11271684
1,S1_253719910,113.2305748,11271684,11328592
1,S1_253777699,113.3412555,11328592,11341477
1,S1_253908862,113.4882847,11341477,11352496
1,S1_253911848,113.561642,11352496,11356166
1,S1_253948938,113.5616855,11356166,11378140
1,S1_254251503,114.0011239,11378140,11433103
1,S1_254889834,114.6609321,11433103,11476920
1,S1_255084575,114.8774711,11476920,11498632
1,S1_256482949,115.0951598,11498632,11526435
1,S1_258045974,115.4335313,11526435,11549094
1,S1_258046046,115.5483411,11549094,11554836
1,S1_258353234,115.5483846,11554836,11560522
1,S1_258364654,115.6620561,11560522,11571901
1,S1_258369765,115.7759552,11571901,11577600
1,S1_258396122,115.7760422,11577600,11600857
1,S1_258437383,116.2410914,11600857,11624111
1,S1_258441125,116.2411349,11624111,11624116
1,S1_258447918,116.2411784,11624116,11659937
1,S1_258796503,116.9575674,11659937,11707762
1,S1_258800195,117.1976674,11707762,11719769
1,S1_258803752,117.1977109,11719769,11731776
1,S1_258807318,117.437811,11731776,11743783
1,S1_259379937,117.4378545,11743783,11749795
1,S1_259380322,117.5580497,11749795,11761830
1,S1_259408089,117.6785595,11761830,11773863
1,S1_259408685,117.798701,11773863,11785833
1,S1_259937100,117.9179649,11785833,11815334
1,S1_260517356,118.3887146,11815334,11844596
1,S1_262502066,118.5031996,11844596,11856026
1,S1_262510072,118.6173264,11856026,11861735
1,S1_262512889,118.6173699,11861735,11873190
1,S1_262550378,118.8464382,11873190,11884646
1,S1_262725009,118.8464817,11884646,11907325
1,S1_262890472,119.3000098,11907325,11930003
1,S1_263152491,119.3000533,11930003,11935537
1,S1_263153501,119.4106906,11935537,11946612
1,S1_263198685,119.5215555,11946612,11952158
1,S1_263608780,119.521599,11952158,11957687
1,S1_263652153,119.6321492,11957687,11968706
1,S1_263956292,119.7419627,11968706,11977936
1,S1_264524126,119.8167501,11977936,11985435
1,S1_264530036,119.8919494,11985435,11992975
1,S1_264533656,119.9675503,11992975,11996757
1,S1_264986506,119.9675938,11996757,12008009
1,S1_265318921,120.1925764,12008009,12025028
1,S1_265437894,120.3079824,12025028,12036617
1,S1_265448120,120.4243528,12036617,12042437
1,S1_265451461,120.4243963,12042437,12053869
1,S1_265591427,120.652976,12053869,12065300
1,S1_265591711,120.6530195,12065300,12070930
1,S1_265652821,120.7655857,12070930,12082147
1,S1_265751170,120.8773614,12082147,12087738
1,S1_266044177,120.8774049,12087738,12087743
1,S1_266047876,120.8774484,12087743,12120747
1,S1_266162764,121.5374946,12120747,12153754
1,S1_266369422,121.5375816,12153754,12153760
1,S1_266370710,121.5376251,12153760,12159157
1,S1_266371026,121.6455095,12159157,12169993
1,S1_266954497,121.7543585,12169993,12175440
1,S1_267865898,121.7544455,12175440,12190296
1,S1_267867295,122.0514647,12190296,12220190
1,S1_267908260,122.3523419,12220190,12235236
1,S1_268158545,122.3523854,12235236,12235241
1,S1_268167408,122.3524289,12235241,12250546
1,S1_268434937,122.6584972,12250546,12265852
1,S1_268736375,122.6585407,12265852,12265856
1,S1_268739322,122.6585842,12265856,12289037
1,S1_268949093,123.12216,12289037,12312218
1,S1_269023614,123.1222035,12312218,12312223
1,S1_269023923,123.122247,12312223,12324452
1,S1_269121335,123.3668012,12324452,12348908
1,S1_269304962,123.6113554,12348908,12361138
1,S1_270124896,123.6113989,12361138,12372866
1,S1_271191607,123.8459293,12372866,12384595
1,S1_271333589,123.8459728,12384595,12437787
1,S1_271768436,124.9097621,12437787,12508116
1,S1_271913038,125.2525489,12508116,12525257
1,S1_271914782,125.2525924,12525257,12525261
1,S1_272040284,125.2526359,12525261,12548523
1,S1_272338796,125.7178258,12548523,12571785
1,S1_272341829,125.7178693,12571785,12583402
1,S1_272349353,125.9501664,12583402,12600847
1,S1_272555058,126.0667748,12600847,12612494
1,S1_272576070,126.1831017,12612494,12624133
1,S1_272656981,126.2995591,12624133,12635823
1,S1_272940170,126.4169043,12635823,12694270
1,S1_273326988,127.4684967,12694270,12752455
1,S1_273328218,127.5806076,12752455,12758063
1,S1_273704125,127.5806511,12758063,12769391
1,S1_273779529,127.8071611,12769391,12780718
1,S1_273849670,127.8072045,12780718,12784591
1,S1_273867084,127.8846142,12784591,12807428
1,S1_274254012,128.2639506,12807428,12826397
1,S1_274731445,128.2639941,12826397,12849047
1,S1_274880461,128.7169501,12849047,12877328
1,S1_274944166,128.8296136,12877328,12888605
1,S1_274947908,128.9424944,12888605,12894252
1,S1_274949833,128.9425379,12894252,12939448
1,S1_275027631,129.8464273,12939448,12984645
1,S1_275036929,129.8464708,12984645,12984649
1,S1_275044540,129.8465143,12984649,13007271
1,S1_275099547,130.2989039,13007271,13052826
1,S1_275628957,130.7576235,13052826,13075765
1,S1_275693348,130.757667,13075765,13087168
1,S1_275693645,130.9856838,13087168,13102464
1,S1_275695006,131.0635924,13102464,13114219
1,S1_275772560,131.2207859,13114219,13133666
1,S1_275776628,131.452529,13133666,13145255
1,S1_275780297,131.4525725,13145255,13151015
1,S1_275866698,131.5677176,13151015,13162489
1,S1_275867070,131.6820721,13162489,13175925
1,S1_276307427,131.8364258,13175925,13187465
1,S1_276324391,131.9128711,13187465,13191289
1,S1_276700375,131.9129145,13191289,13202413
1,S1_276981420,132.1353388,13202413,13224467
1,S1_279066828,132.353992,13224467,13246302
1,S1_279114896,132.5720492,13246302,13268225
1,S1_279622707,132.7924564,13268225,13284773
1,S1_279623220,132.9030067,13284773,13295794
1,S1_279682685,133.0128636,13295794,13312189
1,S1_279877932,133.2309207,13312189,13333903
1,S1_279899068,133.4471461,13333903,13344717
1,S1_280344385,133.4471896,13344717,13344723
1,S1_280346037,133.4472765,13344723,13388855
1,S1_280572059,134.3298321,13388855,13432985
1,S1_280581609,134.3298756,13432985,13443895
1,S1_280978250,134.5480196,13443895,13465588
1,S1_281061966,134.7637461,13465588,13497641
1,S1_281158277,135.1890743,13497641,13539719
1,S1_281633471,135.6053117,13539719,13571021
1,S1_281635881,135.8151104,13571021,13591895
1,S1_281650101,136.022796,13591895,13623109
1,S1_281701788,136.4393767,13623109,13676350
1,S1_281866676,137.0876296,13676350,13708765
1,S1_281886875,137.0876731,13708765,13708769
1,S1_281908482,137.0877166,13708769,13752877
1,S1_283191907,137.9698165,13752877,13796984
1,S1_283237997,137.96986,13796984,13830491
1,S1_283310869,138.6399545,13830491,13863998
1,S1_283319970,138.639998,13863998,13869665
1,S1_283322012,138.753301,13869665,13892472
1,S1_283552195,139.096138,13892472,13909616
1,S1_283583051,139.0961815,13909616,13917244
1,S1_283601671,139.2487035,13917244,13928657
1,S1_283601829,139.3244452,13928657,13932447
1,S1_283864501,139.3244886,13932447,13943801
1,S1_284062305,139.551541,13943801,13977815
1,S1_284461190,140.0047545,13977815,14000478
1,S1_284505473,140.004798,14000478,14006078
1,S1_285078072,140.1167681,14006078,14017257
1,S1_285078282,140.2283698,14017257,14022839
1,S1_285078360,140.2284133,14022839,14039926
1,S1_285140736,140.5701004,14039926,14062624
1,S1_285144978,140.6823852,14062624,14068243
1,S1_285217559,140.6824722,14068243,14079699
1,S1_285217778,140.9115073,14079699,14102685
1,S1_285309832,141.14219,14102685,14149210
1,S1_285981367,141.8420049,14149210,14207450
1,S1_286510499,142.3070004,14207450,14242156
1,S1_286515108,142.5361122,14242156,14265129
1,S1_286528336,142.76647,14265129,14282417
1,S1_286530051,142.881876,14282417,14294000
1,S1_286854275,142.9981159,14294000,14311397
1,S1_286857999,143.2298169,14311397,14322986
1,S1_286858964,143.2299039,14322986,14346073
1,S1_286987623,143.6915502,14346073,14369157
1,S1_287188404,143.6915937,14369157,14374893
1,S1_287201834,143.8062629,14374893,14386374
1,S1_287202021,143.9212134,14386374,14392124
1,S1_287488838,143.9212569,14392124,14403718
1,S1_287594294,144.1530973,14403718,14421078
1,S1_287595205,144.2684701,14421078,14503119
1,S1_288013115,145.7939025,14503119,14614500
1,S1_288490718,146.4960944,14614500,14661274
1,S1_288537339,146.7293892,14661274,14757900
1,S1_289267981,148.4286029,14757900,14854725
1,S1_289275465,148.6659054,14854725,14866593
1,S1_289287899,148.6659488,14866593,14878205
1,S1_289336452,148.8981589,14878205,14913442
1,S1_289562255,149.3706865,14913442,14971499
1,S1_290136259,150.0592982,14971499,15005932
1,S1_290204592,150.0593417,15005932,15011703
1,S1_290225578,150.1747144,15011703,15023293
1,S1_290226563,150.2911386,15023293,15029116
1,S1_290296216,150.2911821,15029116,15040893
1,S1_290300979,150.5266873,15040893,15064531
1,S1_290304900,150.7639271,15064531,15088138
1,S1_290687034,150.9988349,15088138,15099886
1,S1_290719026,150.9988784,15099886,15123570
1,S1_290818180,151.4725219,15123570,15147257
1,S1_290820368,151.4726088,15147257,15147263
1,S1_290957445,151.4726523,15147263,15153093
1,S1_290958234,151.5892172,15153093,15164738
1,S1_291560279,151.7055442,15164738,15193741
1,S1_291669642,152.1692707,15193741,15216929
1,S1_291725919,152.1693142,15216929,15216934
1,S1_291726874,152.1693577,15216934,15222702
1,S1_291789227,152.2846766,15222702,15234183
1,S1_291790430,152.3989774,15234183,15251044
1,S1_291893594,152.6219005,15251044,15267832
1,S1_291904723,152.7347379,15267832,15279159
1,S1_291924311,152.8484426,15279159,15296195
1,S1_292096697,153.0754514,15296195,15329985
1,S1_292134886,153.524245,15329985,15352427
1,S1_292223777,153.5242885,15352427,15363474
1,S1_292237860,153.7451854,15363474,15374521
1,S1_292238084,153.7452288,15374521,15378209
1,S1_292276705,153.8189545,15378209,15385597
1,S1_292297772,153.8929949,15385597,15393018
1,S1_292297890,153.9673704,15393018,15396739
1,S1_292338266,153.9674139,15396739,15407934
1,S1_292340853,154.191258,15407934,15441333
1,S1_292517515,154.6354117,15441333,15463543
1,S1_292518324,154.6354552,15463543,15485506
1,S1_292580749,155.0746556,15485506,15511163
1,S1_292659183,155.148609,15511163,15522192
1,S1_292881355,155.2952263,15522192,15534873
1,S1_292882426,155.4022333,15534873,15545565
1,S1_292890920,155.5090663,15545565,15556250
1,S1_292990275,155.6159428,15556250,15566945
1,S1_293008570,155.7229498,15566945,15583079
1,S1_293329636,155.9386318,15583079,15599296
1,S1_293458890,156.0472863,15599296,15610175
1,S1_293498014,156.1562222,15610175,15615624
1,S1_293498097,156.1562657,15615624,15637394
1,S1_293575482,156.5916182,15637394,15659164
1,S1_293577606,156.5916616,15659164,15659168
1,S1_293627767,156.5917051,15659168,15669929
1,S1_293629208,156.8068687,15669929,15680689
1,S1_293631147,156.8069122,15680689,15686067
1,S1_293631936,156.9144283,15686067,15696807
1,S1_293637862,157.0217167,15696807,15724086
